2.636355999999999256e+00,1.362591000000001884e+00,5.559180000000001343e-01,2.829859999999992937e-01,1.000000000000000000e+00
1.056875000000001563e+00,1.125720000000001164e-01,-8.810000000032403022e-04,-1.154799999999980287e-01,1.000000000000000000e+00
2.471370000000000289e+00,1.081658000000000897e+00,4.159240000000004045e-01,2.169509999999998939e-01,1.000000000000000000e+00
1.760163000000002143e+00,6.302519999999987022e-01,1.885690000000010969e-01,1.635899999999956833e-02,1.000000000000000000e+00
9.316390000000005500e-01,2.416669999999996321e-01,6.392100000000056070e-02,-5.844099999999841089e-02,1.000000000000000000e+00
8.017439999999993461e-01,2.834320000000012385e-01,1.210729999999990980e-01,1.031189999999995166e-01,1.000000000000000000e+00
9.539570000000026084e-01,3.781429999999978975e-01,1.135640000000002203e-01,-7.607000000000141426e-03,1.000000000000000000e+00
2.200972999999997626e+00,8.423200000000008458e-01,2.921899999999997277e-01,1.960789999999992261e-01,1.000000000000000000e+00
1.095571999999997104e+00,3.708970000000029188e-01,1.403259999999981744e-01,5.460700000000073828e-02,1.000000000000000000e+00
2.686549999999989780e-01,1.845439999999989311e-01,1.676029999999997244e-01,-1.059629999999991412e-01,2.000000000000000000e+00
1.091452000000000311e+00,3.307219999999979620e-01,1.205980000000010932e-01,1.205699999999865213e-02,1.000000000000000000e+00
9.792850000000008492e-01,3.622489999999984889e-01,4.977799999999987790e-02,-1.462149999999979855e-01,1.000000000000000000e+00
8.481389999999997542e-01,3.205030000000022028e-01,1.565229999999999677e-01,1.081769999999977472e-01,1.000000000000000000e+00
1.274649000000000143e+00,5.347899999999974341e-01,1.443380000000011876e-01,8.646799999999998931e-02,1.000000000000000000e+00
2.668798999999999921e+00,1.072447000000000372e+00,4.268220000000013670e-01,2.538529999999994402e-01,1.000000000000000000e+00
9.011689999999994427e-01,4.750879999999995107e-01,-3.663099999999985812e-02,7.463900000000123214e-02,1.000000000000000000e+00
1.419023000000002810e+00,5.662479999999980862e-01,1.631160000000004828e-01,8.006899999999994577e-02,1.000000000000000000e+00
1.147439999999999571e+00,4.417410000000003834e-01,1.672040000000016846e-01,7.531799999999932993e-02,1.000000000000000000e+00
8.735239999999997451e-01,3.906169999999988818e-01,1.305370000000003472e-01,6.022700000000114073e-02,1.000000000000000000e+00
1.092155000000001763e+00,2.793679999999980623e-01,1.246569999999991296e-01,9.040800000000004388e-02,1.000000000000000000e+00
1.270540000000000447e+00,5.775320000000014886e-01,2.687589999999993040e-01,6.568299999999993588e-02,1.000000000000000000e+00
1.035586000000002116e+00,4.714980000000004168e-01,1.109279999999976951e-01,4.710400000000092291e-02,1.000000000000000000e+00
1.315048000000000883e+00,6.698609999999973752e-01,2.236630000000019436e-01,6.491899999999972692e-02,1.000000000000000000e+00
1.106800000000003337e+00,4.983689999999967313e-01,1.934570000000022105e-01,9.368999999999871875e-02,1.000000000000000000e+00
1.727696000000001675e+00,5.408319999999982031e-01,1.552320000000015909e-01,9.729300000000051796e-02,1.000000000000000000e+00
9.035289999999989163e-01,2.520880000000005339e-01,8.430699999999902161e-02,9.072300000000055320e-02,1.000000000000000000e+00
8.087469999999967740e-01,4.811460000000025161e-01,1.069199999999987938e-01,2.006990000000001828e-01,2.000000000000000000e+00
8.891580000000018913e-01,2.737309999999979482e-01,1.061790000000009115e-01,2.034700000000100317e-02,1.000000000000000000e+00
1.125835000000002140e+00,3.901730000000007692e-01,1.312059999999988236e-01,1.656200000000040973e-02,1.000000000000000000e+00
8.765959999999992647e-01,3.286709999999999354e-01,1.472109999999986485e-01,3.998900000000205068e-02,1.000000000000000000e+00
4.495830000000005100e-01,1.470790000000015141e-01,3.028769999999987306e-01,5.627499999999940883e-02,2.000000000000000000e+00
2.851759999999998740e+00,1.476511000000002127e+00,7.703019999999991541e-01,4.209279999999999688e-01,1.000000000000000000e+00
1.047378000000001919e+00,3.738409999999987576e-01,1.380119999999998015e-01,4.137599999999963529e-02,1.000000000000000000e+00
1.618168999999998192e+00,5.806509999999995841e-01,2.329270000000001062e-01,8.598900000000142541e-02,1.000000000000000000e+00
1.075433000000000305e+00,4.190180000000012228e-01,1.703909999999986269e-01,2.892500000000097771e-02,1.000000000000000000e+00
8.861890000000016698e-01,2.179639999999984923e-01,1.014990000000004500e-01,6.815399999999982583e-02,1.000000000000000000e+00
1.179135999999999740e+00,4.932650000000009527e-01,2.109489999999993870e-01,7.567300000000187765e-02,1.000000000000000000e+00
8.776009999999985212e-01,3.379329999999995948e-01,1.362930000000019959e-01,6.155399999999744409e-02,1.000000000000000000e+00
9.078540000000003829e-01,2.717759999999991294e-01,1.815799999999967440e-02,1.144500000000014950e-01,1.000000000000000000e+00
2.572335999999999956e+00,1.068567999999999074e+00,4.524360000000022808e-01,-4.510170000000002233e-01,2.000000000000000000e+00
2.464992999999999768e+00,1.130403000000001157e+00,4.533409999999982176e-01,2.380999999999993122e-01,1.000000000000000000e+00
2.164494000000001250e+00,9.423849999999980298e-01,3.161620000000020525e-01,1.643159999999994625e-01,1.000000000000000000e+00
1.126352000000000686e+00,4.135070000000009571e-01,-7.407999999999859142e-03,8.924799999999954991e-02,1.000000000000000000e+00
9.881510000000020000e-01,5.350899999999967349e-01,1.807690000000015118e-01,6.735400000000169030e-02,1.000000000000000000e+00
2.278390999999999167e+00,9.726330000000018572e-01,3.963110000000007460e-01,2.052359999999993079e-01,1.000000000000000000e+00
9.968550000000000466e-01,3.813129999999986808e-01,1.492160000000026798e-01,5.695399999999750662e-02,1.000000000000000000e+00
1.651163000000000380e+00,6.407570000000006871e-01,2.381549999999990064e-01,6.344800000000105911e-02,1.000000000000000000e+00
2.296735999999999223e+00,1.020331000000002319e+00,3.954039999999992006e-01,1.361759999999989645e-01,1.000000000000000000e+00
1.004034000000000759e+00,4.274269999999980030e-01,1.235720000000029017e-01,1.075189999999999202e-01,1.000000000000000000e+00
8.450929999999985398e-01,3.593150000000022715e-01,1.158719999999995309e-01,-2.580700000000035743e-02,1.000000000000000000e+00
1.436084999999998502e+00,4.933790000000009002e-01,1.835430000000002337e-01,7.771400000000028285e-02,1.000000000000000000e+00
1.032207999999997128e+00,4.041800000000002058e-01,1.048400000000029308e-01,3.434099999999773445e-02,1.000000000000000000e+00
9.623199999999982879e-01,2.179339999999996280e-01,9.091599999999999682e-02,-1.376999999999739543e-02,1.000000000000000000e+00
9.159700000000015052e-01,2.706029999999977065e-01,1.494830000000000325e-01,3.664600000000106661e-02,1.000000000000000000e+00
9.469390000000004193e-01,2.584879999999998290e-01,8.961099999999788679e-02,-2.473399999999870147e-02,1.000000000000000000e+00
1.728546999999998945e+00,6.433010000000010109e-01,2.505809999999968340e-01,3.964600000000118030e-02,1.000000000000000000e+00
1.095292000000000598e+00,4.100719999999995480e-01,1.436840000000003670e-01,5.995199999999911711e-02,1.000000000000000000e+00
1.040506000000000597e+00,3.400039999999968643e-01,1.974050000000033833e-01,3.518999999997163286e-03,1.000000000000000000e+00
9.324000000000012278e-01,2.698770000000010327e-01,9.561300000000017008e-02,8.333000000000367891e-03,1.000000000000000000e+00
1.705158000000000840e+00,7.233729999999987115e-01,2.619710000000026184e-01,1.471399999999967179e-01,1.000000000000000000e+00
1.301614000000000715e+00,4.492669999999989727e-01,1.646480000000032362e-01,8.192799999999778038e-02,1.000000000000000000e+00
2.153287999999999869e+00,8.962360000000018090e-01,3.470189999999995223e-01,1.349449999999983163e-01,1.000000000000000000e+00
2.212590999999999752e+00,8.093609999999991089e-01,2.407559999999993039e-01,1.457700000000006213e-01,1.000000000000000000e+00
1.029572000000001708e+00,2.162319999999979814e-01,7.957500000000194973e-02,-2.972600000000014120e-02,1.000000000000000000e+00
1.068720000000002557e+00,4.473249999999993065e-01,1.368310000000008131e-01,4.850399999999766010e-02,1.000000000000000000e+00
8.460079999999976508e-01,3.161740000000001771e-01,2.224990000000026669e-01,-5.170200000000235718e-02,1.000000000000000000e+00
9.223119999999980223e-01,2.894080000000016639e-01,5.537800000000103751e-02,9.396100000000018326e-02,1.000000000000000000e+00
1.058672999999998865e+00,4.122410000000016339e-01,1.333009999999994477e-01,3.924800000000061573e-02,1.000000000000000000e+00
2.238458999999998866e+00,9.221490000000009957e-01,3.270419999999987226e-01,1.790260000000003515e-01,1.000000000000000000e+00
1.453908999999999452e+00,5.734749999999984027e-01,2.160790000000005762e-01,1.152350000000019747e-01,1.000000000000000000e+00
1.622886999999998636e+00,6.481130000000021596e-01,2.369559999999992783e-01,1.181389999999993279e-01,1.000000000000000000e+00
1.027256000000001279e+00,3.979479999999995243e-01,1.332200000000014484e-01,1.470999999998667818e-03,1.000000000000000000e+00
2.377599000000000018e+00,1.229133999999998395e+00,5.040590000000015891e-01,3.374799999999993361e-01,1.000000000000000000e+00
1.001492999999999967e+00,3.902380000000000848e-01,1.036640000000019768e-01,8.070000000000021600e-03,1.000000000000000000e+00
1.165738999999998526e+00,4.944040000000029522e-01,1.950469999999988602e-01,1.149600000000106093e-02,1.000000000000000000e+00
2.540230999999998573e+00,1.281480999999999426e+00,6.766590000000007876e-01,3.385080000000009193e-01,1.000000000000000000e+00
8.018779999999985364e-01,3.688670000000016103e-01,1.785840000000007421e-01,1.764939999999981524e-01,2.000000000000000000e+00
1.318210000000000548e+00,5.189060000000011996e-01,1.430659999999974730e-01,2.002260000000006812e-01,1.000000000000000000e+00
2.244832999999999856e+00,1.007699999999999818e+00,4.616129999999998290e-01,2.765179999999993754e-01,1.000000000000000000e+00
1.263842000000000354e+00,4.619140000000001578e-01,2.318630000000005964e-01,8.346900000000090358e-02,1.000000000000000000e+00
9.454670000000007235e-01,2.529390000000013572e-01,1.517719999999975755e-01,4.880300000000303839e-02,1.000000000000000000e+00
7.047299999999978581e-02,2.095890000000011355e-01,2.030999999998783778e-03,9.240899999999996339e-02,2.000000000000000000e+00
1.775009000000000725e+00,6.743529999999999802e-01,2.926269999999995264e-01,1.307070000000010168e-01,1.000000000000000000e+00
1.075016000000001526e+00,4.231949999999997658e-01,1.782380000000003406e-01,7.904999999999873239e-02,1.000000000000000000e+00
1.137260000000001270e+00,3.902359999999998053e-01,1.594999999999995310e-01,3.930000000000077875e-02,1.000000000000000000e+00
5.141470000000012419e-01,1.872499999999988063e-01,3.169300000000063733e-02,6.562399999999968259e-02,2.000000000000000000e+00
9.249499999999990507e-01,1.953110000000002344e-01,7.936099999999868260e-02,3.940000000000054570e-04,1.000000000000000000e+00
2.186578999999998274e+00,8.764170000000017779e-01,3.095289999999994990e-01,1.424210000000005749e-01,1.000000000000000000e+00
1.768380000000000507e-01,9.463000000000221235e-03,1.198739999999993699e-01,-4.541199999999889769e-02,2.000000000000000000e+00
9.384920000000001039e-01,2.608509999999988338e-01,1.335049999999995407e-01,3.623599999999882471e-02,1.000000000000000000e+00
1.106457000000002466e+00,4.199249999999992156e-01,1.088489999999993074e-01,6.970600000000004570e-02,1.000000000000000000e+00
1.556031999999998305e+00,5.850070000000009429e-01,1.871089999999995257e-01,1.009609999999980801e-01,1.000000000000000000e+00
8.762589999999974566e-01,3.307000000000002160e-01,1.756610000000016214e-01,-4.568500000000241812e-02,1.000000000000000000e+00
9.556770000000014420e-01,2.644689999999982888e-01,7.592800000000110572e-02,-6.233200000000138630e-02,1.000000000000000000e+00
1.939116999999999535e+00,7.716810000000009495e-01,3.361699999999991917e-01,1.710949999999993310e-01,1.000000000000000000e+00
9.837640000000007490e-01,2.889180000000024506e-01,1.350249999999988404e-01,5.316499999999990678e-02,1.000000000000000000e+00
8.797239999999995064e-01,2.918820000000010850e-01,8.424499999999923716e-02,-3.334399999999959618e-02,1.000000000000000000e+00
1.118749000000001104e+00,3.753819999999983281e-01,1.232329999999990378e-01,8.793300000000314753e-02,1.000000000000000000e+00
1.170693999999997459e+00,4.247709999999997876e-01,1.586360000000013315e-01,6.246900000000010778e-02,1.000000000000000000e+00
1.097300000000025477e-01,4.448429999999987672e-01,1.010540000000013094e-01,-8.464100000000129853e-02,2.000000000000000000e+00
1.439598000000000155e+00,5.586979999999996949e-01,2.202819999999974243e-01,1.548310000000014952e-01,1.000000000000000000e+00
1.606370999999999327e+00,6.286169999999984270e-01,2.171210000000023399e-01,1.188699999999975887e-01,1.000000000000000000e+00
7.124199999999980548e-01,3.023169999999986146e-01,1.141540000000027533e-01,1.737479999999997915e-01,2.000000000000000000e+00
1.497206000000002035e+00,5.593959999999995603e-01,2.345319999999979643e-01,1.029640000000000555e-01,1.000000000000000000e+00
9.832399999999985596e-01,3.056190000000000850e-01,9.251199999999926149e-02,-3.125799999999756551e-02,1.000000000000000000e+00
1.004476999999997844e+00,3.567880000000016594e-01,-6.707499999999910756e-02,-4.622499999999973852e-02,2.000000000000000000e+00
1.127264000000000266e+00,5.285329999999994754e-01,2.234189999999998122e-01,1.179650000000016519e-01,1.000000000000000000e+00
1.803169000000000466e+00,7.752550000000013597e-01,2.740830000000009647e-01,1.527839999999969223e-01,1.000000000000000000e+00
8.253079999999997085e-01,2.556759999999975719e-01,9.950500000000062073e-02,1.924999999999954525e-02,1.000000000000000000e+00
1.656309999999976412e-01,5.167900000000003047e-02,2.950020000000002085e-01,3.432300000000054752e-02,2.000000000000000000e+00
1.190001000000002307e+00,4.875029999999966890e-01,9.146100000000245700e-02,-1.894000000000062300e-03,1.000000000000000000e+00
1.533070000000016364e-01,3.405909999999998661e-01,1.475349999999977513e-01,1.446880000000021482e-01,2.000000000000000000e+00
1.160076000000000107e+00,4.071490000000004272e-01,1.737040000000007467e-01,1.657299999999750639e-02,1.000000000000000000e+00
1.729038000000002739e+00,6.286129999999978679e-01,2.339739999999999043e-01,1.287770000000030279e-01,1.000000000000000000e+00
1.028238000000001762e+00,3.606069999999981235e-01,1.562000000000018929e-01,-3.215400000000201430e-02,1.000000000000000000e+00
1.655721999999997252e+00,7.176030000000004350e-01,2.893320000000016989e-01,1.130919999999981940e-01,1.000000000000000000e+00
-1.163999999999987267e-02,7.628400000000112868e-02,3.872070000000000789e-01,2.281839999999988322e-01,2.000000000000000000e+00
1.175443000000001348e+00,4.444719999999975357e-01,1.607800000000025875e-01,8.359699999999747888e-02,1.000000000000000000e+00
-1.100959999999986394e-01,8.959600000000023101e-02,1.047939999999982774e-01,1.948520000000009134e-01,2.000000000000000000e+00
2.536224000000000700e+00,1.449255000000000848e+00,1.161400999999999684e+00,6.047559999999982949e-01,2.000000000000000000e+00
2.390409999999999258e+00,1.223043000000000546e+00,6.017670000000006070e-01,3.913899999999994606e-01,1.000000000000000000e+00
9.609550000000020020e-01,3.110619999999997276e-01,1.507800000000010243e-01,-5.963200000000057344e-02,1.000000000000000000e+00
1.209089000000000524e+00,3.915349999999993003e-01,9.681899999999998840e-02,4.517900000000096838e-02,1.000000000000000000e+00
1.328832999999999487e+00,6.360929999999989093e-01,1.546840000000031523e-01,1.387000000000000455e-01,1.000000000000000000e+00
9.569449999999974921e-01,3.713610000000002742e-01,5.499299999999962552e-02,-2.702499999999830038e-02,1.000000000000000000e+00
2.017685000000000173e+00,8.388640000000009422e-01,2.841379999999986694e-01,1.916189999999993177e-01,1.000000000000000000e+00
2.176532000000001688e+00,8.984890000000014254e-01,3.326689999999992153e-01,1.318869999999989773e-01,1.000000000000000000e+00
1.279326000000001073e+00,4.173930000000005691e-01,1.600409999999996558e-01,2.277000000000128921e-02,1.000000000000000000e+00
1.243282000000000664e+00,5.937559999999990623e-01,2.527450000000008856e-01,6.570800000000076579e-02,1.000000000000000000e+00
4.124230000000004281e-01,2.816019999999994639e-01,1.457220000000027937e-01,1.807899999999982299e-01,2.000000000000000000e+00
2.570596999999999355e+00,1.334316000000001168e+00,5.935729999999992401e-01,3.414910000000013213e-01,1.000000000000000000e+00
9.372550000000003934e-01,2.825260000000007210e-01,9.241699999999752890e-02,1.271300000000152863e-02,1.000000000000000000e+00
1.273044000000002285e+00,4.505889999999972417e-01,1.307540000000031455e-01,6.215499999999707370e-02,1.000000000000000000e+00
9.113240000000004670e-01,2.718009999999999593e-01,8.986300000000113641e-02,-4.485700000000036880e-02,1.000000000000000000e+00
2.760220000000010998e-01,1.926820000000013522e-01,-5.262000000000099931e-02,5.855000000000032401e-02,2.000000000000000000e+00
-1.807440000000006819e-01,4.302010000000002776e-01,-2.587300000000070099e-02,1.252500000000011937e-02,2.000000000000000000e+00
8.994160000000022137e-01,-2.321810000000006369e-01,6.300479999999986092e-01,-2.476099999999803458e-02,2.000000000000000000e+00
1.093087999999998061e+00,3.935690000000011679e-01,1.131849999999996470e-01,1.942000000000021487e-02,1.000000000000000000e+00
2.578867000000002463e+00,1.253350999999998550e+00,4.940020000000018285e-01,2.866699999999990922e-01,1.000000000000000000e+00
1.014893999999998186e+00,2.504690000000024952e-01,5.973499999999987153e-02,-3.537800000000146383e-02,1.000000000000000000e+00
1.949513999999997083e+00,7.488390000000002544e-01,2.967680000000001428e-01,1.755500000000012051e-01,1.000000000000000000e+00
1.775079999999999103e+00,7.547619999999994889e-01,2.620470000000025834e-01,1.074489999999990175e-01,1.000000000000000000e+00
1.773594000000002779e+00,7.268329999999991742e-01,2.995359999999998024e-01,2.050629999999991071e-01,1.000000000000000000e+00
1.005891999999999342e+00,2.793770000000002085e-01,1.281529999999975189e-01,-8.904699999999721172e-02,1.000000000000000000e+00
9.224479999999992685e-01,2.386470000000002756e-01,6.247700000000122600e-02,-1.225100000000267642e-02,1.000000000000000000e+00
1.209320000000001727e+00,5.352490000000003079e-01,2.315830000000005384e-01,3.300899999999984402e-02,1.000000000000000000e+00
1.352972000000001174e+00,5.255119999999990910e-01,1.366310000000012792e-01,1.552779999999991389e-01,1.000000000000000000e+00
1.163637000000001365e+00,3.818009999999993909e-01,9.949299999999894339e-02,4.933300000000073737e-02,1.000000000000000000e+00
1.261581000000003172e+00,4.969119999999982440e-01,1.802099999999988711e-01,8.674700000000257205e-02,1.000000000000000000e+00
1.579938999999999538e+00,7.086470000000026914e-01,1.305999999999976069e-01,1.920450000000002433e-01,1.000000000000000000e+00
1.180374000000000478e+00,4.642280000000020834e-01,1.940189999999972770e-01,5.606500000000025352e-02,1.000000000000000000e+00
1.825635999999999370e+00,7.997739999999993188e-01,8.193400000000039540e-02,1.317389999999996064e-01,1.000000000000000000e+00
2.147965000000002789e+00,1.037883999999998252e+00,4.334200000000016928e-01,1.625379999999978509e-01,1.000000000000000000e+00
2.202880999999997869e+00,1.024070999999999287e+00,3.173160000000017078e-01,1.587180000000003588e-01,1.000000000000000000e+00
1.423082000000000846e+00,5.171530000000004179e-01,1.837389999999992085e-01,7.425999999999888246e-02,1.000000000000000000e+00
1.233620000000001937e+00,3.156429999999978975e-01,1.006549999999997169e-01,3.032500000000126761e-02,1.000000000000000000e+00
2.109427999999997638e+00,8.644480000000012154e-01,3.075860000000005812e-01,1.507640000000005642e-01,1.000000000000000000e+00
8.640000000000007674e-01,4.180299999999981253e-01,1.555859999999995580e-01,2.383000000001800345e-03,1.000000000000000000e+00
2.553770000000000095e+00,1.252331000000001637e+00,5.434739999999997906e-01,3.022899999999992815e-01,1.000000000000000000e+00
9.403430000000021494e-01,2.519099999999987460e-01,1.230940000000018131e-01,8.603999999998279691e-03,1.000000000000000000e+00
1.321390000000000953e+00,5.433500000000002217e-01,1.377850000000009345e-01,7.698699999999902843e-02,1.000000000000000000e+00
1.160208000000000794e+00,4.017239999999979716e-01,1.275360000000027583e-01,3.530299999999897409e-02,1.000000000000000000e+00
1.805996000000000379e+00,6.392389999999998906e-01,2.881409999999995364e-01,9.554100000000076420e-02,1.000000000000000000e+00
2.084311999999997056e+00,8.973050000000029058e-01,3.406239999999982615e-01,2.055790000000001783e-01,1.000000000000000000e+00
1.660807999999999396e+00,6.152410000000010371e-01,2.004500000000000171e-01,6.663499999999977774e-02,1.000000000000000000e+00
1.320385999999999171e+00,5.249370000000013192e-01,1.604630000000000223e-01,8.240499999999784109e-02,1.000000000000000000e+00
1.162665999999997979e+00,5.148410000000005482e-01,2.096519999999983952e-01,8.629400000000231330e-02,1.000000000000000000e+00
1.434169999999994616e-01,1.898000000000621412e-03,9.960900000000094678e-02,2.734780000000007760e-01,2.000000000000000000e+00
1.069296000000001357e+00,2.585959999999971615e-01,7.307700000000139084e-02,-1.067799999999863303e-02,1.000000000000000000e+00
1.803658999999999679e+00,7.579610000000016612e-01,1.752800000000007685e-01,1.221999999999994202e-01,1.000000000000000000e+00
2.555566999999999922e+00,1.373024000000000910e+00,7.249009999999991294e-01,3.398509999999994591e-01,1.000000000000000000e+00
8.754139999999992483e-01,1.915680000000001826e-01,8.750200000000063483e-02,-3.005600000000185901e-02,1.000000000000000000e+00
2.162503999999998427e+00,8.885249999999995651e-01,3.166190000000010940e-01,1.473839999999988493e-01,1.000000000000000000e+00
1.240534000000000248e+00,3.384610000000023433e-01,2.662219999999990705e-01,1.203840000000013788e-01,2.000000000000000000e+00
2.124489000000000516e+00,8.998319999999999652e-01,2.872810000000001196e-01,1.786039999999999850e-01,1.000000000000000000e+00
5.585900000000023624e-01,1.830919999999984782e-01,-8.330999999998311978e-03,1.694699999999826900e-02,3.000000000000000000e+00
8.213900000000009527e-01,2.660309999999981301e-01,4.732900000000128671e-02,1.031149999999989575e-01,1.000000000000000000e+00
1.348931000000000324e+00,3.025109999999990862e-01,2.374690000000008183e-01,-7.255400000000022942e-02,2.000000000000000000e+00
1.329546000000000561e+00,5.219089999999972918e-01,1.900510000000004140e-01,1.054800000000000182e-01,1.000000000000000000e+00
9.635299999999986653e-01,1.989039999999988595e-01,9.079900000000051818e-02,9.291000000001048420e-03,1.000000000000000000e+00
8.770910000000000650e-01,3.141080000000009420e-01,1.486659999999986326e-01,-2.760099999999710008e-02,1.000000000000000000e+00
1.645553999999997075e+00,6.514510000000015566e-01,8.186699999999902388e-02,2.636010000000013065e-01,1.000000000000000000e+00
1.112557999999999936e+00,3.904530000000008272e-01,1.644290000000001584e-01,-2.144000000000012562e-02,1.000000000000000000e+00
1.528337000000000501e+00,5.391449999999977649e-01,2.314380000000006987e-01,7.934900000000055797e-02,1.000000000000000000e+00
1.538804999999999978e+00,5.656619999999996651e-01,2.026330000000022835e-01,9.253499999999803549e-02,1.000000000000000000e+00
1.117432999999998344e+00,3.873829999999998108e-01,1.369040000000012469e-01,1.008159999999982404e-01,1.000000000000000000e+00
8.729249999999986187e-01,2.735370000000010293e-01,1.278669999999983986e-01,-2.843700000000026762e-02,1.000000000000000000e+00
1.071132999999999669e+00,3.450140000000025964e-01,1.527010000000004197e-01,-1.780000000000114824e-02,1.000000000000000000e+00
1.446887999999997731e+00,5.352700000000005787e-01,1.806720000000012760e-01,1.535660000000014236e-01,1.000000000000000000e+00
2.144636000000001985e+00,7.666599999999981208e-01,3.230040000000009570e-01,1.585260000000001668e-01,1.000000000000000000e+00
1.961962000000003314e+00,7.483229999999991833e-01,2.428009999999982682e-01,1.387370000000007764e-01,1.000000000000000000e+00
1.472838000000002978e+00,5.771689999999978227e-01,1.813409999999997524e-01,7.364700000000112823e-02,1.000000000000000000e+00
1.015316000000002106e+00,2.942789999999995132e-01,1.066229999999990241e-01,6.573500000000009891e-02,1.000000000000000000e+00
2.738155000000002559e+00,1.359500999999998072e+00,7.567839999999996792e-01,3.879260000000002151e-01,1.000000000000000000e+00
1.061229000000000866e+00,3.704719999999994684e-01,1.420290000000008490e-01,2.925300000000063960e-02,1.000000000000000000e+00
1.107822000000002305e+00,5.235749999999974591e-01,1.225440000000013185e-01,9.991000000000127557e-02,1.000000000000000000e+00
1.337713999999998293e+00,5.663700000000027046e-01,2.487259999999977822e-01,1.449789999999993029e-01,1.000000000000000000e+00
1.549802999999997155e+00,5.967100000000016280e-01,1.929000000000016257e-01,4.082299999999960960e-02,1.000000000000000000e+00
